01/12/18|16:00|000010102|St. John's|-4|OZONE|PPB|27|Newfoundland & Labrador DEC
01/12/18|16:00|000010401|Mount Pearl|-4|OZONE|PPB|32|Newfoundland & Labrador DEC
01/12/18|16:00|000010401|Mount Pearl|-4|PM2.5|UG/M3|5|Newfoundland & Labrador DEC
01/12/18|16:00|000010501|Grand Falls Windsor|-4|OZONE|PPB|35|Newfoundland & Labrador DEC
01/12/18|16:00|000010601|Goose Bay|-4|OZONE|PPB|21|Canadian Air and Precipitation Monitoring Network
01/12/18|16:00|000010801|Port au Choix|-4|OZONE|PPB|23|Newfoundland & Labrador DEC
01/12/18|16:00|000020104|CHARLOTTETOWN|-4|NO|PPB|0|Environment Canada
01/12/18|16:00|000020104|CHARLOTTETOWN|-4|NO2|PPB|1|Environment Canada
01/12/18|16:00|000020104|CHARLOTTETOWN|-4|OZONE|PPB|42|Environment Canada
01/12/18|16:00|000020104|CHARLOTTETOWN|-4|PM2.5|UG/M3|23|Environment Canada
01/12/18|16:00|000020104|CHARLOTTETOWN|-4|SO2|PPB|0|Environment Canada
01/12/18|16:00|000020301|WELLINGTON|-4|NO|PPB|0|Environment Canada
01/12/18|16:00|000020301|WELLINGTON|-4|NO2|PPB|0|Environment Canada
01/12/18|16:00|000020301|WELLINGTON|-4|OZONE|PPB|37|Environment Canada
01/12/18|16:00|000020301|WELLINGTON|-4|PM2.5|UG/M3|4|Environment Canada
01/12/18|16:00|000020401|SOUTHAMPTON|-4|NO|PPB|0|Environment Canada
01/12/18|16:00|000020401|SOUTHAMPTON|-4|NO2|PPB|1|Environment Canada
01/12/18|16:00|000020401|SOUTHAMPTON|-4|OZONE|PPB|36|Environment Canada
01/12/18|16:00|000030120|Lake Major|-4|NO|PPB|0|Environment Canada
01/12/18|16:00|000030120|Lake Major|-4|OZONE|PPB|38|Environment Canada
01/12/18|16:00|000030201|PORT HAWKESBURY|-4|NO|PPB|0|Environment Canada
01/12/18|16:00|000030201|PORT HAWKESBURY|-4|NO2|PPB|0|Environment Canada
01/12/18|16:00|000030201|PORT HAWKESBURY|-4|OZONE|PPB|38|Environment Canada
01/12/18|16:00|000030201|PORT HAWKESBURY|-4|PM2.5|UG/M3|4|Environment Canada
01/12/18|16:00|000030310|SYDNEY|-4|NO|PPB|3|Environment Canada
01/12/18|16:00|000030310|SYDNEY|-4|NO2|PPB|3|Environment Canada
01/12/18|16:00|000030310|SYDNEY|-4|OZONE|PPB|35|Environment Canada
01/12/18|16:00|000030310|SYDNEY|-4|PM2.5|UG/M3|7|Environment Canada
01/12/18|16:00|000030310|SYDNEY|-4|SO2|PPB|2|Environment Canada
01/12/18|16:00|000030501|Kejimkujik National |-4|OZONE|PPB|40|Canadian Air and Precipitation Monitoring Network
01/12/18|16:00|000030701|AYLESFORD MOUNTAIN|-4|OZONE|PPB|38|Environment Canada
01/12/18|16:00|000030701|AYLESFORD MOUNTAIN|-4|PM2.5|UG/M3|10|Environment Canada
01/12/18|16:00|000030801|DAYTON|-4|OZONE|PPB|46|Environment Canada
01/12/18|16:00|000030901|PICTOU|-4|NO|PPB|0|Environment Canada
01/12/18|16:00|000030901|PICTOU|-4|NO2|PPB|0|Environment Canada
01/12/18|16:00|000030901|PICTOU|-4|OZONE|PPB|38|Environment Canada
01/12/18|16:00|000031101|KENTVILLE|-4|OZONE|PPB|38|Environment Canada
01/12/18|16:00|000040203|FOREST HILLS|-4|OZONE|PPB|32|Environment Canada
01/12/18|16:00|000040203|FOREST HILLS|-4|PM2.5|UG/M3|17|Environment Canada
01/12/18|16:00|000040207|SAINT JOHN WEST|-4|OZONE|PPB|40|Environment Canada
01/12/18|16:00|000040207|SAINT JOHN WEST|-4|PM2.5|UG/M3|7|Environment Canada
01/12/18|16:00|000040209|CASTLE ST. SAINT JO|-4|PM2.5|UG/M3|8|Environment Canada
01/12/18|16:00|000040302|MONCTON|-4|NO2|PPB|1|Environment Canada
01/12/18|16:00|000040302|MONCTON|-4|OZONE|PPB|30|Environment Canada
01/12/18|16:00|000040302|MONCTON|-4|PM2.5|UG/M3|3|Environment Canada
01/12/18|16:00|000040701|NORTON|-4|OZONE|PPB|32|Environment Canada
01/12/18|16:00|000040901|ST ANDREWS|-4|OZONE|PPB|39|Environment Canada
